ID,Hour,value
p2840,1,0.0
p2841,1,0.0
p2842,1,0.0
p2843,1,0.0
p2844,1,0.0
p2845,1,0.0351
p2846,1,0.0
p2847,1,0.0
p2848,1,0.0
p2849,1,0.0
p2850,1,0.0
p2851,1,0.0
p2852,1,0.0
p2853,1,0.0181
p2854,1,0.0
p2855,1,0.0
p2856,1,0.0
p2857,1,0.0
p2858,1,0.0
p2859,1,0.0
p2860,1,0.0
p2861,1,0.0
p2862,1,0.0
p2863,1,0.0
p2864,1,0.0
p2865,1,0.0
p2866,1,0.0
p2867,1,0.0
p2868,1,0.0
p2869,1,0.0
p2870,1,0.0
p2871,1,0.0
p2872,1,0.0
p2873,1,0.0
p2874,1,0.0
p2875,1,0.0
p2876,1,0.003
p2877,1,0.0
p2878,1,0.0
p2879,1,0.0
p2880,1,0.0
p2881,1,0.0
p2882,1,0.0
p2883,1,0.0
p2884,1,0.0
p2885,1,0.0
p2886,1,0.0
p2887,1,0.0
p2888,1,0.0
p2889,1,0.0
p2890,1,0.0
p2891,1,0.0
p2892,1,0.0
p2893,1,0.0
p2894,1,0.0
p2895,1,0.0
p2896,1,0.0
p2897,1,0.0
p2898,1,0.0
p2899,1,0.0
p2900,1,0.0
p2901,1,0.0
p2902,1,0.0
p2903,1,0.0
p2904,1,0.0
p2905,1,0.0
p2906,1,0.0
p2907,1,0.0
p2908,1,0.0
p2909,1,0.0
p2910,1,0.0
p2911,1,0.0
p2912,1,0.0
p2913,1,0.0
p2914,1,0.0
p2915,1,0.0
p2916,1,0.0
p2917,1,0.0
p2918,1,0.0
p2919,1,0.0
p2920,1,0.0
p2921,1,0.0
p2922,1,0.0
p2923,1,0.0
p2924,1,0.0
p2925,1,0.0
p2926,1,0.0
p2927,1,0.0
p2928,1,0.0
p2929,1,0.0
p2930,1,0.0
p2931,1,0.0
p2932,1,0.0
p2933,1,0.0
p2934,1,0.0
p2935,1,0.0
p2936,1,0.0
p2937,1,0.0
p2938,1,0.0
p2939,1,0.0
p2940,1,0.0
p2941,1,0.0
p2942,1,0.0
p2943,1,0.0
p2944,1,0.0
p2945,1,0.0
p2946,1,0.0
p2947,1,0.0
p2948,1,0.0
p2949,1,0.0
p2950,1,0.0079
p2951,1,0.0
p2952,1,0.01
p2953,1,0.0
p2954,1,0.0
p2955,1,0.0
p2956,1,0.0
p2957,1,0.0
p2958,1,0.0
p2959,1,0.0
p2960,1,0.0
p2961,1,0.0
p2962,1,0.0
p2963,1,0.0
p2964,1,0.0
p2965,1,0.0
p2966,1,0.0
p2967,1,0.0
p2968,1,0.0
p2969,1,0.0
p2970,1,0.0
p2971,1,0.0
p2972,1,0.0
p2973,1,0.0
p2974,1,0.0
p2975,1,0.0
p2976,1,0.0
p2977,1,0.0
p2978,1,0.0105
p2979,1,0.0
p2980,1,0.0
p2981,1,0.0
p2982,1,0.0
p2983,1,0.0
p2984,1,0.0
p2985,1,0.0
p2986,1,0.0
p2987,1,0.0
p2988,1,0.0
p2989,1,0.0
p2990,1,0.0
p2991,1,0.008200000000000011
p2992,1,0.0033
p2993,1,0.0
p2994,1,0.0025
p2995,1,0.0
p2996,1,0.0
p2997,1,0.0
p2998,1,0.0
p2999,1,0.0
p3000,1,0.0
p3001,1,0.0
p3002,1,0.0
p3003,1,0.00413
p3004,1,0.0
p3005,1,0.0
p3006,1,0.0
p3007,1,0.0
p3008,1,0.0
p3009,1,0.0
p3010,1,0.0
p3011,1,0.0
p3012,1,0.0
p3013,1,0.0
p3014,1,0.0
p3015,1,0.0
p3016,1,0.0
p3017,1,0.0
p3018,1,0.0
p3019,1,0.0
p3020,1,0.0
p3021,1,0.0
p3022,1,0.0
p3023,1,0.0
p3024,1,0.0
p3025,1,0.0
p3026,1,0.0
p3027,1,0.0
p3028,1,0.0
p3029,1,0.0
p3030,1,0.0
p3031,1,0.0
p3032,1,0.0
p3033,1,0.0
p3034,1,0.0
p3035,1,0.0
p3036,1,0.0
p3037,1,0.0
p3038,1,0.0
p3039,1,0.0
p3040,1,0.0
p3041,1,0.0
p3042,1,0.0
p3043,1,0.0
p3044,1,0.0
p3045,1,0.0
p3046,1,0.0
p3047,1,0.0
p3048,1,0.0
p3049,1,0.0
p3050,1,0.0
p3051,1,0.0
p3052,1,0.0
p3053,1,0.0
p3054,1,0.0
p3055,1,0.0
p3056,1,0.0
p3057,1,0.0
p3058,1,0.0
p168,2,0.0
p176,2,0.0
p177,2,0.0
p185,2,0.0
p190,2,5.018851318319999
p191,2,0.0
p192,2,0.0
p193,2,0.0
p194,2,0.0
p195,2,0.0
p198,2,0.0
p199,2,0.0
p202,2,2.9501415308799785
p205,2,0.0
p212,2,0.0
p213,2,0.0
p219,2,0.0
p220,2,0.0
p221,2,0.0
p222,2,0.0
p223,2,0.0
p224,2,0.0
p271,2,0.0
p278,2,0.0
p282,2,0.0
p285,2,0.0
p2752,2,0.0
p2753,2,0.0
p2754,2,0.0
p2755,2,0.0
p2756,2,0.0
p2757,2,0.0
p2758,2,0.0
p2759,2,0.0
p2760,2,0.0
p2761,2,0.0
p2762,2,0.0
p2763,2,0.0
p2764,2,0.0
p2765,2,0.0
p2766,2,0.0
p2767,2,0.0
p2768,2,0.0
p2769,2,0.0
p2770,2,0.0
p2771,2,0.0
p2772,2,0.0
p2773,2,0.0
p2774,2,0.0
p2775,2,0.0
p2776,2,0.0
p2777,2,0.0
p2778,2,0.0
p2779,2,0.0
p2780,2,0.0
p2781,2,0.0
p2782,2,0.0
p2783,2,0.0
p2784,2,0.0
p2785,2,0.0
p2786,2,0.0
p2787,2,0.0
p2788,2,0.0
p2789,2,0.0
p2790,2,0.0
p2791,2,0.0
p2792,2,0.0
p2793,2,0.0
p2794,2,0.0
p2795,2,0.0
p2796,2,0.0
p2797,2,0.0
p2798,2,0.0
p2799,2,0.0
p2800,2,0.0
p2801,2,0.0
p2802,2,0.0
p2803,2,0.0
p2804,2,0.0
p2805,2,0.0
p2806,2,0.0
p2807,2,0.0
p2808,2,0.0
p2809,2,0.0033
p2810,2,0.0
p2811,2,0.0
p2812,2,0.0
p2813,2,0.0
p2814,2,0.0
p2815,2,0.0
p2816,2,0.0
p2817,2,0.0
p2818,2,0.0
p2819,2,0.0
p2820,2,0.0
p2821,2,0.0
p2822,2,0.0
p2823,2,0.0
p2824,2,0.0
p2825,2,0.0
p2826,2,0.0
p2827,2,0.0
p2828,2,0.0
p2829,2,0.02244
p2830,2,0.0
p2831,2,0.0
p2832,2,0.0
p2833,2,0.0
p2834,2,0.0
p2835,2,0.0
p2836,2,0.0
p2837,2,0.0
p2838,2,0.0
p2839,2,0.0
p2840,2,0.0
p2841,2,0.0
p2842,2,0.0
p2843,2,0.0
p2844,2,0.0
p2845,2,0.0351
p2846,2,0.0
p2847,2,0.0
p2848,2,0.0
p2849,2,0.0
p2850,2,0.0
p2851,2,0.0
p2852,2,0.0
p2853,2,0.0
p2854,2,0.0
p2855,2,0.0
p2856,2,0.0
p2857,2,0.0
p2858,2,0.0
p2859,2,0.0
p2860,2,0.0
p2861,2,0.0
p2862,2,0.0
p2863,2,0.0
p2864,2,0.0
p2865,2,0.0
p2866,2,0.0
p2867,2,0.0
p2868,2,0.0
p2869,2,0.0
p2870,2,0.0245
p2871,2,0.0
p2872,2,0.0
p2873,2,0.0
p2874,2,0.0
p2875,2,0.0
p2876,2,0.003
p2877,2,0.0
p2878,2,0.0
p2879,2,0.0
p2880,2,0.0
p2881,2,0.0
p2882,2,0.0
p2883,2,0.0
p2884,2,0.0
p2885,2,0.0
p2886,2,0.0
p2887,2,0.0
p2888,2,0.0
p2889,2,0.0
p2890,2,0.0043
p2891,2,0.0
p2892,2,0.0
p2893,2,0.0
p2894,2,0.0
p2895,2,0.0
p2896,2,0.0
p2897,2,0.0
p2898,2,0.0
p2899,2,0.0
p2900,2,0.0
p2901,2,0.0
p2902,2,0.0
p2903,2,0.0
p2904,2,0.0
p2905,2,0.0
p2906,2,0.0
p2907,2,0.0
p2908,2,0.0
p2909,2,0.0
p2910,2,0.0
p2911,2,0.0
p2912,2,0.0
p2913,2,0.0
p2914,2,0.0
p2915,2,0.0
p2916,2,0.0
p2917,2,0.0
p2918,2,0.0
p2919,2,0.0
p2920,2,0.0
p2921,2,0.0
p2922,2,0.0
p2923,2,0.0
p2924,2,0.0
p2925,2,0.0
p2926,2,0.0
p2927,2,0.0
p2928,2,0.0
p2929,2,0.0152
p2930,2,0.0
p2931,2,0.0
p2932,2,0.0044
p2933,2,0.0
p2934,2,0.0
p2935,2,0.0128
p2936,2,0.0
p2937,2,0.0
p2938,2,0.0
p2939,2,0.0
p2940,2,0.0
p2941,2,0.0
p2942,2,0.0
p2943,2,0.0
p2944,2,0.0
p2945,2,0.0
p2946,2,0.0
p2947,2,0.0
p2948,2,0.0
p2949,2,0.0
p2950,2,0.0079
p2951,2,0.0
p2952,2,0.01
p2953,2,0.0
p2954,2,0.0
p2955,2,0.0
p2956,2,0.0
p2957,2,0.0
p2958,2,0.0
p2959,2,0.0
p2960,2,0.0
p2961,2,0.0
p2962,2,0.0
p2963,2,0.0
p2964,2,0.0
p2965,2,0.0
p2966,2,0.0
p2967,2,0.0
p2968,2,0.0
p2969,2,0.0
p2970,2,0.0
p2971,2,0.0
p2972,2,0.0
p2973,2,0.0
p2974,2,0.0
p2975,2,0.0
p2976,2,0.0
p2977,2,0.0
p2978,2,0.0105
p2979,2,0.0
p2980,2,0.0
p2981,2,0.0
p2982,2,0.0
p2983,2,0.0
p2984,2,0.0
p2985,2,0.0
p2986,2,0.0
p2987,2,0.0
p2988,2,0.0
p2989,2,0.0
p2990,2,0.0
p2991,2,0.0082
p2992,2,0.0033
p2993,2,0.0
p2994,2,0.0025
p2995,2,0.0
p2996,2,0.0
p2997,2,0.0
p2998,2,0.0
p2999,2,0.0
p3000,2,0.0
p3001,2,0.0
p3002,2,0.0
p3003,2,0.00413
p3004,2,0.0
p3005,2,0.0
p3006,2,0.0
p3007,2,0.0
p3008,2,0.0
p3009,2,0.0
p3010,2,0.0
p3011,2,0.0
p3012,2,0.0
p3013,2,0.0
p3014,2,0.0
p3015,2,0.0
p3016,2,0.0
p3017,2,0.0
p3018,2,0.0028
p3019,2,0.0
p3020,2,0.0
p3021,2,0.02
p3022,2,0.0
p3023,2,0.0
p3024,2,0.0
p3025,2,0.0
p3026,2,0.0
p3027,2,0.0
p3028,2,0.0
p3029,2,0.0
p3030,2,0.0
p3031,2,0.0
p3032,2,0.0
p3033,2,0.0
p3034,2,0.0093
p3035,2,0.0
p3036,2,0.0
p3037,2,0.0
p3038,2,0.0
p3039,2,0.0
p3040,2,0.006
p3041,2,0.0
p3042,2,0.0
p3043,2,0.0
p3044,2,0.0
p3045,2,0.0
p3046,2,0.0
p3047,2,0.0
p3048,2,0.0
p3049,2,0.0
p3050,2,0.0
p3051,2,0.0
p3052,2,0.0
p3053,2,0.0
p3054,2,0.0
p3055,2,0.0
p3056,2,0.0
p3057,2,0.0
p3058,2,0.0
p168,3,0.0
p176,3,0.0
p177,3,0.0
p185,3,0.0
p190,3,8.564904050160004
p191,3,0.0
p192,3,0.0
p193,3,0.0
p194,3,0.0
p195,3,0.0
p198,3,0.0
p199,3,0.0
p202,3,3.8123561394399976
p205,3,0.0
p212,3,0.0
p213,3,0.0
p219,3,0.0
p220,3,0.0
p221,3,0.0
p222,3,0.0
p223,3,0.0
p224,3,0.0
p271,3,0.0
p278,3,0.0
p282,3,0.0
p285,3,0.0
p2752,3,0.0
p2753,3,0.0065
p2754,3,0.0
p2755,3,0.0
p2756,3,0.0
p2757,3,0.0
p2758,3,0.0
p2759,3,0.0
p2760,3,0.0
p2761,3,0.0
p2762,3,0.0
p2763,3,0.0
p2764,3,0.0
p2765,3,0.0
p2766,3,0.0
p2767,3,0.0
p2768,3,0.0
p2769,3,0.0
p2770,3,0.0
p2771,3,0.0
p2772,3,0.0
p2773,3,0.0
p2774,3,0.0
p2775,3,0.0
p2776,3,0.0
p2777,3,0.0
p2778,3,0.0
p2779,3,0.0
p2780,3,0.0
p2781,3,0.0
p2782,3,0.0
p2783,3,0.0
p2784,3,0.0
p2785,3,0.0
p2786,3,0.0
p2787,3,0.0
p2788,3,0.0
p2789,3,0.0
p2790,3,0.0
p2791,3,0.0
p2792,3,0.0
p2793,3,0.0
p2794,3,0.0
p2795,3,0.0
p2796,3,0.0
p2797,3,0.015
p2798,3,0.0
p2799,3,0.0
p2800,3,0.0
p2801,3,0.0
p2802,3,0.0
p2803,3,0.0
p2804,3,0.0
p2805,3,0.0
p2806,3,0.0
p2807,3,0.0
p2808,3,0.0
p2809,3,0.0033
p2810,3,0.0
p2811,3,0.0
p2812,3,0.0
p2813,3,0.0
p2814,3,0.0
p2815,3,0.0
p2816,3,0.0
p2817,3,0.0
p2818,3,0.0
p2819,3,0.0
p2820,3,0.0
p2821,3,0.0
p2822,3,0.01
p2823,3,0.0
p2824,3,0.0
p2825,3,0.0
p2826,3,0.0
p2827,3,0.0
p2828,3,0.0
p2829,3,0.02244
p2830,3,0.0
p2831,3,0.0
p2832,3,0.0
p2833,3,0.0
p2834,3,0.0
p2835,3,0.0134
p2836,3,0.0
p2837,3,0.0
p2838,3,0.0
p2839,3,0.0
p2840,3,0.0
p2841,3,0.0
p2842,3,0.006399999999999988
p2843,3,0.0
p2844,3,0.0
p2845,3,0.0351
p2846,3,0.0
p2847,3,0.0
p2848,3,0.0
p2849,3,0.0
p2850,3,0.0
p2851,3,0.0
p2852,3,0.0
p2853,3,0.0181
p2854,3,0.0
p2855,3,0.0
p2856,3,0.0
p2857,3,0.0
p2858,3,0.0
p2859,3,0.0022
p2860,3,0.0
p2861,3,0.0
p2862,3,0.0
p2863,3,0.0
p2864,3,0.0
p2865,3,0.0
p2866,3,0.0
p2867,3,0.0
p2868,3,0.0
p2869,3,0.0
p2870,3,0.0245
p2871,3,0.0
p2872,3,0.0
p2873,3,0.0
p2874,3,0.0
p2875,3,0.0
p2876,3,0.003
p2877,3,0.0
p2878,3,0.0
p2879,3,0.0
p2880,3,0.0
p2881,3,0.0
p2882,3,0.0
p2883,3,0.0
p2884,3,0.0
p2885,3,0.0
p2886,3,0.0
p2887,3,0.0
p2888,3,0.0
p2889,3,0.0
p2890,3,0.0043
p2891,3,0.0
p2892,3,0.0
p2893,3,0.0
p2894,3,0.0
p2895,3,0.0
p2896,3,0.0
p2897,3,0.0
p2898,3,0.0
p2899,3,0.0
p2900,3,0.0
p2901,3,0.0
p2902,3,0.0
p2903,3,0.0
p2904,3,0.0
p2905,3,0.0
p2906,3,0.0
p2907,3,0.0
p2908,3,0.0
p2909,3,0.0
p2910,3,0.0
p2911,3,0.0
p2912,3,0.0
p2913,3,0.0
p2914,3,0.0
p2915,3,0.0
p2916,3,0.0
p2917,3,0.0
p2918,3,0.0
p2919,3,0.0
p2920,3,0.0
p2921,3,0.0
p2922,3,0.0
p2923,3,0.0
p2924,3,0.0
p2925,3,0.0
p2926,3,0.0
p2927,3,0.0
p2928,3,0.0
p2929,3,0.0152
p2930,3,0.0
p2931,3,0.0
p2932,3,0.0044
p2933,3,0.0
p2934,3,0.0
p2935,3,0.0128
p2936,3,0.0
p2937,3,0.0
p2938,3,0.0
p2939,3,0.0
p2940,3,0.0
p2941,3,0.0
p2942,3,0.0
p2943,3,0.0
p2944,3,0.0
p2945,3,0.0
p2946,3,0.0
p2947,3,0.0
p2948,3,0.0
p2949,3,0.0
p2950,3,0.0079
p2951,3,0.0
p2952,3,0.01
p2953,3,0.0
p2954,3,0.0
p2955,3,0.0
p2956,3,0.0
p2957,3,0.0
p2958,3,0.0
p2959,3,0.0
p2960,3,0.0
p2961,3,0.0
p2962,3,0.0
p2963,3,0.0
p2964,3,0.0
p2965,3,0.0
p2966,3,0.0075
p2967,3,0.0
p2968,3,0.0
p2969,3,0.0
p2970,3,0.005
p2971,3,0.0
p2972,3,0.0
p2973,3,0.0
p2974,3,0.0
p2975,3,0.0
p2976,3,0.0
p2977,3,0.0
p2978,3,0.0105
p2979,3,0.0
p2980,3,0.0
p2981,3,0.0
p2982,3,0.0
p2983,3,0.0
p2984,3,0.0
p2985,3,0.0
p2986,3,0.0
p2987,3,0.0
p2988,3,0.0
p2989,3,0.0
p2990,3,0.0
p2991,3,0.0082
p2992,3,0.0033
p2993,3,0.0033
p2994,3,0.0025
p2995,3,0.0
p2996,3,0.0
p2997,3,0.0
p2998,3,0.0
p2999,3,0.0
p3000,3,0.0
p3001,3,0.0
p3002,3,0.0
p3003,3,0.00413
p3004,3,0.0
p3005,3,0.0
p3006,3,0.0
p3007,3,0.13819
p3008,3,0.0
p3009,3,0.0
p3010,3,0.0
p3011,3,0.0
p3012,3,0.0
p3013,3,0.0
p3014,3,0.0
p3015,3,0.0
p3016,3,0.0
p3017,3,0.0
p3018,3,0.0028
p3019,3,0.0
p3020,3,0.0
p3021,3,0.02
p3022,3,0.0
p3023,3,0.0
p3024,3,0.0
p3025,3,0.0
p3026,3,0.0
p3027,3,0.0
p3028,3,0.0
p3029,3,0.0
p3030,3,0.0
p3031,3,0.0
p3032,3,0.0
p3033,3,0.0
p3034,3,0.0093
p3035,3,0.0
p3036,3,0.0
p3037,3,0.0
p3038,3,0.0
p3039,3,0.0
p3040,3,0.0
p3041,3,0.0
p3042,3,0.0
p3043,3,0.0
p3044,3,0.0
p3045,3,0.0
p3046,3,0.0
p3047,3,0.0
p3048,3,0.0
p3049,3,0.0
p3050,3,0.0
p3051,3,0.0
p3052,3,0.0
p3053,3,0.0
p3054,3,0.0
p3055,3,0.0
p3056,3,0.0
p3057,3,0.0
p3058,3,0.0
p168,4,0.0
p176,4,0.0
p177,4,0.0
p185,4,0.0
p190,4,11.113494476080005
p191,4,0.0
p192,4,0.0
p193,4,0.0
p194,4,0.0
p195,4,0.0
p198,4,0.0
p199,4,0.0
p202,4,4.283642718719996
p205,4,0.0
p212,4,0.0
p213,4,0.0
p219,4,0.0
p220,4,0.0
p221,4,0.0
p222,4,0.0
p223,4,0.0
p224,4,0.0
p271,4,0.0
p278,4,0.0
p282,4,0.0
p285,4,0.0
p2752,4,0.0
p2753,4,0.0
p2754,4,0.0
p2755,4,0.0
p2756,4,0.0
p2757,4,0.0
p2758,4,0.0
p2759,4,0.0
p2760,4,0.0
p2761,4,0.0
p2762,4,0.0
p2763,4,0.0
p2764,4,0.0
p2765,4,0.0
p2766,4,0.0
p2767,4,0.0
p2768,4,0.0
p2769,4,0.0
p2770,4,0.0
p2771,4,0.0
p2772,4,0.0
p2773,4,0.0
p2774,4,0.0
p2775,4,0.0
p2776,4,0.0
p2777,4,0.0
p2778,4,0.0
p2779,4,0.0
p2780,4,0.0
p2781,4,0.0
p2782,4,0.0
p2783,4,0.0
p2784,4,0.0
p2785,4,0.0
p2786,4,0.0
p2787,4,0.0
p2788,4,0.0
p2789,4,0.0
p2790,4,0.0
p2791,4,0.0
p2792,4,0.0
p2793,4,0.0
p2794,4,0.0
p2795,4,0.0
p2796,4,0.0
p2797,4,0.0
p2798,4,0.0
p2799,4,0.0
p2800,4,0.0
p2801,4,0.0
p2802,4,0.0
p2803,4,0.0
p2804,4,0.0
p2805,4,0.0
p2806,4,0.0
p2807,4,0.0
p2808,4,0.0
p2809,4,0.0033
p2810,4,0.0
p2811,4,0.0
p2812,4,0.0
p2813,4,0.0
p2814,4,0.0
p2815,4,0.0
p2816,4,0.0
p2817,4,0.0
p2818,4,0.0
p2819,4,0.0
p2820,4,0.0
p2821,4,0.0
p2822,4,0.0
p2823,4,0.0
p2824,4,0.0
p2825,4,0.0
p2826,4,0.0
p2827,4,0.0
p2828,4,0.0
p2829,4,0.02244
p2830,4,0.0
p2831,4,0.0
p2832,4,0.0
p2833,4,0.0
p2834,4,0.0
p2835,4,0.0
p2836,4,0.0
p2837,4,0.0
p2838,4,0.0
p2839,4,0.0
p2840,4,0.0
p2841,4,0.0
p2842,4,0.0064
p2843,4,0.0
p2844,4,0.0
p2845,4,0.0351
p2846,4,0.0
p2847,4,0.0
p2848,4,0.0
p2849,4,0.0
p2850,4,0.0
p2851,4,0.0
p2852,4,0.0
p2853,4,0.0181
p2854,4,0.0
p2855,4,0.0
p2856,4,0.0
p2857,4,0.0
p2858,4,0.0
p2859,4,0.0022
p2860,4,0.0
p2861,4,0.0
p2862,4,0.0
p2863,4,0.0
p2864,4,0.0
p2865,4,0.0
p2866,4,0.0
p2867,4,0.0
p2868,4,0.0
p2869,4,0.0
p2870,4,0.0245
p2871,4,0.0
p2872,4,0.0
p2873,4,0.0
p2874,4,0.0
p2875,4,0.0
p2876,4,0.003
p2877,4,0.0
p2878,4,0.0
p2879,4,0.017
p2880,4,0.0
p2881,4,0.0
p2882,4,0.0
p2883,4,0.0
p2884,4,0.0
p2885,4,0.0
p2886,4,0.0
p2887,4,0.0
p2888,4,0.0
p2889,4,0.0
p2890,4,0.0043
p2891,4,0.0
p2892,4,0.0
p2893,4,0.0
p2894,4,0.0
p2895,4,0.0
p2896,4,0.0
p2897,4,0.0
p2898,4,0.0
p2899,4,0.0
p2900,4,0.0
p2901,4,0.0
p2902,4,0.0
p2903,4,0.0
p2904,4,0.0
p2905,4,0.0
p2906,4,0.0
p2907,4,0.0
p2908,4,0.0
p2909,4,0.0
p2910,4,0.0
p2911,4,0.0
p2912,4,0.0
p2913,4,0.0
p2914,4,0.0
p2915,4,0.0
p2916,4,0.0
p2917,4,0.0
p2918,4,0.0
p2919,4,0.0
p2920,4,0.0
p2921,4,0.0
p2922,4,0.0
p2923,4,0.0
p2924,4,0.0
p2925,4,0.0
p2926,4,0.0
p2927,4,0.0
p2928,4,0.0
p2929,4,0.0152
p2930,4,0.0
p2931,4,0.0
p2932,4,0.0044
p2933,4,0.0
p2934,4,0.0
p2935,4,0.0128
p2936,4,0.0
p2937,4,0.0
p2938,4,0.0
p2939,4,0.0
p2940,4,0.0
p2941,4,0.0
p2942,4,0.0
p2943,4,0.0
p2944,4,0.0
p2945,4,0.0
p2946,4,0.0
p2947,4,0.0
p2948,4,0.0
p2949,4,0.0
p2950,4,0.0079
p2951,4,0.0
p2952,4,0.01
p2953,4,0.0
p2954,4,0.0
p2955,4,0.0
p2956,4,0.0
p2957,4,0.0
p2958,4,0.0
p2959,4,0.0
p2960,4,0.0
p2961,4,0.0
p2962,4,0.0
p2963,4,0.0105
p2964,4,0.0
p2965,4,0.0
p2966,4,0.0075
p2967,4,0.0
p2968,4,0.0
p2969,4,0.0
p2970,4,0.005
p2971,4,0.0
p2972,4,0.0
p2973,4,0.0
p2974,4,0.0
p2975,4,0.0
p2976,4,0.0
p2977,4,0.0
p2978,4,0.0105
p2979,4,0.0
p2980,4,0.0
p2981,4,0.0
p2982,4,0.0
p2983,4,0.0
p2984,4,0.0
p2985,4,0.0
p2986,4,0.0
p2987,4,0.0
p2988,4,0.0
p2989,4,0.0
p2990,4,0.0
p2991,4,0.0082
p2992,4,0.0033
p2993,4,0.0033
p2994,4,0.0025
p2995,4,0.0
p2996,4,0.0
p2997,4,0.0
p2998,4,0.0
p2999,4,0.0
p3000,4,0.0
p3001,4,0.0
p3002,4,0.0
p3003,4,0.00413
p3004,4,0.0
p3005,4,0.0
p3006,4,0.0
p3007,4,0.13819
p3008,4,0.0
p3009,4,0.0
p3010,4,0.0
p3011,4,0.0
p3012,4,0.0
p3013,4,0.0
p3014,4,0.0
p3015,4,0.0
p3016,4,0.0
p3017,4,0.0
p3018,4,0.0028
p3019,4,0.0
p3020,4,0.0
p3021,4,0.02
p3022,4,0.0
p3023,4,0.0
p3024,4,0.0
p3025,4,0.0
p3026,4,0.0
p3027,4,0.0
p3028,4,0.0
p3029,4,0.0
p3030,4,0.0
p3031,4,0.0
p3032,4,0.0
p3033,4,0.0
p3034,4,0.0093
p3035,4,0.0
p3036,4,0.0
p3037,4,0.0
p3038,4,0.0
p3039,4,0.0
p3040,4,0.006
p3041,4,0.0
p3042,4,0.0
p3043,4,0.0
p3044,4,0.0046
p3045,4,0.0
p3046,4,0.0
p3047,4,0.0
p3048,4,0.0
p3049,4,0.0
p3050,4,0.0
p3051,4,0.0
p3052,4,0.0
p3053,4,0.0
p3054,4,0.0
p3055,4,0.0
p3056,4,0.0
p3057,4,0.0
p3058,4,0.0
p168,5,0.0
p176,5,0.0
p177,5,0.0
p185,5,0.0
p190,5,14.235174095280003
p191,5,0.0
p192,5,0.0
p193,5,0.0
p194,5,0.0
p195,5,0.0
p198,5,0.0
p199,5,0.0
p202,5,0.0
p205,5,0.0
p212,5,0.0
p213,5,0.0
p219,5,0.0
p220,5,0.0
p221,5,0.0
p222,5,0.0
p223,5,0.0
p224,5,0.0
p271,5,0.0
p278,5,0.0
p282,5,0.0
p285,5,0.0
p2752,5,0.0
p2753,5,0.0
p2754,5,0.0
p2755,5,0.0
p2756,5,0.0
p2757,5,0.0
p2758,5,0.0
p2759,5,0.0
p2760,5,0.0
p2761,5,0.0
p2762,5,0.0
p2763,5,0.0
p2764,5,0.0
p2765,5,0.0
p2766,5,0.0
p2767,5,0.0
p2768,5,0.0
p2769,5,0.0
p2770,5,0.0
p2771,5,0.0
p2772,5,0.0
p2773,5,0.0
p2774,5,0.0
p2775,5,0.0
p2776,5,0.0
p2777,5,0.0
p2778,5,0.0
p2779,5,0.0
p2780,5,0.0
p2781,5,0.0
p2782,5,0.0
p2783,5,0.0
p2784,5,0.0
p2785,5,0.0
p2786,5,0.0
p2787,5,0.0
p2788,5,0.0
p2789,5,0.0
p2790,5,0.0
p2791,5,0.0
p2792,5,0.0
p2793,5,0.0
p2794,5,0.0
p2795,5,0.0
p2796,5,0.0
p2797,5,0.0
p2798,5,0.0
p2799,5,0.0
p2800,5,0.0
p2801,5,0.0
p2802,5,0.0
p2803,5,0.0
p2804,5,0.0
p2805,5,0.0
p2806,5,0.0
p2807,5,0.0
p2808,5,0.0
p2809,5,0.0033
p2810,5,0.0
p2811,5,0.0
p2812,5,0.00989999999999999
p2813,5,0.0
p2814,5,0.0244
p2815,5,0.0
p2816,5,0.009350000000000015
p2817,5,0.0
p2818,5,0.0
p2819,5,0.0
p2820,5,0.0
p2821,5,0.0
p2822,5,0.01
p2823,5,0.0
p2824,5,0.0
p2825,5,0.0
p2826,5,0.0
p2827,5,0.0
p2828,5,0.0
p2829,5,0.02244
p2830,5,0.0
p2831,5,0.0
p2832,5,0.0
p2833,5,0.0
p2834,5,0.0
p2835,5,0.0134
p2836,5,0.0
p2837,5,0.0
p2838,5,0.0
p2839,5,0.0
p2840,5,0.0
p2841,5,0.0
p2842,5,0.0064
p2843,5,0.0
p2844,5,0.0
p2845,5,0.0
p2846,5,0.0
p2847,5,0.0
p2848,5,0.0
p2849,5,0.0
p2850,5,0.0
p2851,5,0.0
p2852,5,0.0
p2853,5,0.0181
p2854,5,0.0
p2855,5,0.0
p2856,5,0.0
p2857,5,0.0
p2858,5,0.0
p2859,5,0.0022
p2860,5,0.0
p2861,5,0.0
p2862,5,0.0854
p2863,5,0.0
p2864,5,0.0
p2865,5,0.0
p2866,5,0.0
p2867,5,0.0
p2868,5,0.0
p2869,5,0.0
p2870,5,0.0245
p2871,5,0.0
p2872,5,0.0
p2873,5,0.0
p2874,5,0.0
p2875,5,0.0
p2876,5,0.003
p2877,5,0.0
p2878,5,0.0
p2879,5,0.017
p2880,5,0.0
p2881,5,0.0
p2882,5,0.0
p2883,5,0.0
p2884,5,0.0
p2885,5,0.0
p2886,5,0.0
p2887,5,0.0
p2888,5,0.0
p2889,5,0.0
p2890,5,0.0
p2891,5,0.0
p2892,5,0.0
p2893,5,0.08548
p2894,5,0.0123
p2895,5,0.0
p2896,5,0.0
p2897,5,0.0398
p2898,5,0.0
p2899,5,0.0
p2900,5,0.0
p2901,5,0.0
p2902,5,0.0
p2903,5,0.0
