ID,Node,Technology,Fuel,Capacity,Efficiency,Emission,VariableCost,Latitude,Longitude
p1029,n4633,ccgt,biomass,3.4319,1,0,7.2,51.163844,6.700287
p1030,n4634,ccgt,biomass,0.89091,1,0,7.2,51.061249,6.551971
p1031,n4636,ccgt,biomass,0.0055,1,0,7.2,51.256,6.586
p1032,n4637,ccgt,biomass,0.872,1,0,7.2,51.236,6.586
p1033,n4639,ccgt,biomass,0.078,1,0,7.2,51.336,6.601
p1034,n4640,ccgt,biomass,26.689,1,0,7.2,51.618869,6.2677
p1035,n4641,ccgt,biomass,6.218,1,0,7.2,51.454863,6.591797
p1036,n4642,ccgt,biomass,8.3755,1,0,7.2,51.64,6.617
p1037,n4643,ccgt,biomass,0.75,1,0,7.2,51.62,6.617
p1038,n4644,ccgt,biomass,2.574,1,0,7.2,51.724,7.831
p1039,n4645,ccgt,biomass,6.345,1,0,7.2,51.704,7.831
p1040,n4646,ccgt,biomass,1.21,1,0,7.2,51.524,7.314
p1041,n4647,ccgt,biomass,6.197,1,0,7.2,51.504,7.314
p1042,n4648,ccgt,biomass,0.165,1,0,7.2,51.217,7.131
p1043,n4649,ccgt,biomass,1.26,1,0,7.2,51.197,7.131
p1044,n4650,ccgt,biomass,0.3602,1,0,7.2,51.061,6.993
p1045,n4651,ccgt,biomass,1.0359,1,0,7.2,51.041,6.993
p1046,n4652,ccgt,biomass,0.2375,1,0,7.2,50.784,6.923
p1047,n4653,ccgt,biomass,2.496,1,0,7.2,50.764,6.923
p1048,n4654,ccgt,biomass,1.847,1,0,7.2,51.175038,6.870575
p1049,n4655,ccgt,biomass,6.1085,1,0,7.2,51.125075,6.958466
p1050,n4656,ccgt,biomass,0.02,1,0,7.2,50.798,7.155
p1051,n4657,ccgt,biomass,0.96,1,0,7.2,50.778,7.155
p1052,n4658,ccgt,biomass,2.2895,1,0,7.2,50.632042,7.098541
p1053,n4659,ccgt,biomass,0.829,1,0,7.2,50.888308,7.028503
p1054,n4660,ccgt,biomass,3.329,1,0,7.2,50.897836,7.215271
p1055,n4661,ccgt,biomass,1.587,1,0,7.2,51.495065,7.024384
p1056,n4663,ccgt,biomass,8.249,1,0,7.2,51.449,6.851
p1057,n4664,ccgt,biomass,1.15,1,0,7.2,51.329754,6.81839
p1058,n4665,ccgt,biomass,5.913,1,0,7.2,51.409486,6.937866
p1059,n4666,ccgt,biomass,3.45,1,0,7.2,51.537794,6.834869
p1060,n4667,ccgt,biomass,2.403,1,0,7.2,51.58475,6.981812
p1061,n4668,ccgt,biomass,0.701,1,0,7.2,51.423,7.136
p1062,n4670,ccgt,biomass,1.15,1,0,7.2,51.353,7.155
p1063,n4671,ccgt,biomass,1.51,1,0,7.2,51.333,7.155
p1064,n4672,ccgt,biomass,1.5,1,0,7.2,51.416,7.28
p1065,n4673,ccgt,biomass,0.142,1,0,7.2,51.396,7.28
p1066,n4674,ccgt,biomass,44.009,1,0,7.2,51.659779,7.065582
p1067,n4676,ccgt,biomass,22.666,1,0,7.2,51.55,7.229
p1068,n4677,ccgt,biomass,0.155,1,0,7.2,51.53,7.229
p1069,n4678,ccgt,biomass,0.72,1,0,7.2,51.069,8.001
p1070,n4680,ccgt,biomass,0.022,1,0,7.2,50.823,7.921
p1071,n4681,ccgt,biomass,2.96,1,0,7.2,50.803,7.921
p1072,n4682,ccgt,biomass,1.87,1,0,7.2,50.977453,7.518768
p1073,n4683,ccgt,biomass,0.015,1,0,7.2,50.894,8.058
p1074,n4685,ccgt,biomass,5.265,1,0,7.2,50.929872,8.246613
p1075,n4686,ccgt,biomass,20,1,0,7.2,51.361,7.472
p1076,n4687,ccgt,biomass,0.1555,1,0,7.2,51.341,7.472
p1077,n4688,ccgt,biomass,5.087,1,0,7.2,51.348628,7.695923
p1078,n4689,ccgt,biomass,0.725,1,0,7.2,51.437,7.397
p1079,n4691,ccgt,biomass,22.105,1,0,7.2,51.4925,7.503662
p1080,n4692,ccgt,biomass,1.02,1,0,7.2,51.664,8.069
p1081,n4693,ccgt,biomass,20.006,1,0,7.2,51.644,8.069
p1082,n4694,ccgt,biomass,42.7855,1,0,7.2,52.212656,7.128754
p1083,n4695,ccgt,biomass,23.741,1,0,7.2,52.464377,7.267456
p1084,n4696,ccgt,biomass,0.8,1,0,7.2,52.354,8.285
p1085,n4697,ccgt,biomass,9.535,1,0,7.2,52.334,8.285
p1086,n4698,ccgt,biomass,19.5649,1,0,7.2,51.985,7.677
p1087,n4699,ccgt,biomass,14.2467,1,0,7.2,51.965,7.677
p1088,n4700,ccgt,biomass,0.1,1,0,7.2,52.258,7.707
p1089,n4701,ccgt,biomass,16.723,1,0,7.2,52.238,7.707
p1090,n4702,ccgt,biomass,5.153,1,0,7.2,52.052,8.207
p1091,n4703,ccgt,biomass,6.067,1,0,7.2,52.032,8.207
p1092,n4704,ccgt,biomass,1.227,1,0,7.2,52.292,7.931
p1093,n4705,ccgt,biomass,1.73,1,0,7.2,52.272,7.931
p1094,n4706,ccgt,biomass,1.5375,1,0,7.2,52.264,8.145
p1095,n4707,ccgt,biomass,12.785,1,0,7.2,52.244,8.145
p1096,n4709,ccgt,biomass,0.798,1,0,7.2,49.283036,8.480072
p1097,n4710,ccgt,biomass,2.5354,1,0,7.2,49.114332,8.54187
p1098,n4711,ccgt,biomass,0.52,1,0,7.2,49.208626,8.589935
p1099,n4712,ccgt,biomass,16.236,1,0,7.2,49.275869,8.964844
p1100,n4713,ccgt,biomass,4.2871,1,0,7.2,49.156562,9.298553
p1101,n4714,ccgt,biomass,42.054,1,0,7.2,49.263324,9.547119
p1102,n4715,ccgt,biomass,30.8638,1,0,7.2,50.543108,9.672089
p1103,n4716,ccgt,biomass,14.1787,1,0,7.2,50.143466,8.809662
p1104,n4717,ccgt,biomass,0.82,1,0,7.2,49.999,8.535
p1105,n4718,ccgt,biomass,0.05,1,0,7.2,49.979,8.535
p1106,n4720,ccgt,biomass,0.316,1,0,7.2,49.442,8.501
p1107,n4721,ccgt,biomass,0.226,1,0,7.2,49.422,8.501
p1108,n4722,ccgt,biomass,0.08,1,0,7.2,49.603591,8.473206
p1109,n4723,ccgt,biomass,4.745,1,0,7.2,49.530557,8.680573
p1110,n4725,ccgt,biomass,9.822,1,0,7.2,49.922,8.8
p1111,n4726,ccgt,biomass,7.1373,1,0,7.2,50.115295,8.530884
p1112,n4727,ccgt,biomass,3.265,1,0,7.2,50.789443,8.453979
p1113,n4728,ccgt,biomass,8.222,1,0,7.2,51.158677,8.388062
p1114,n4729,ccgt,biomass,8.3632,1,0,7.2,50.242814,8.760223
p1115,n4730,ccgt,biomass,18.4835,1,0,7.2,50.657297,8.705292
p1116,n4731,ccgt,biomass,25.979,1,0,7.2,51.385495,8.692932
p1117,n4732,ccgt,biomass,1.402,1,0,7.2,49.516293,8.945618
p1118,n4733,ccgt,biomass,3.1306,1,0,7.2,50.105,8.973
p1119,n4734,ccgt,biomass,0.06,1,0,7.2,50.085,8.973
p1120,n4735,ccgt,biomass,2.379,1,0,7.2,49.720928,9.500427
p1121,n4736,ccgt,biomass,16.03628,1,0,7.2,49.603591,9.363098
p1122,n4737,ccgt,biomass,6.714,1,0,7.2,51.029304,9.258728
p1123,n4738,ccgt,biomass,4.0815,1,0,7.2,51.084547,9.025269
p1124,n4739,ccgt,biomass,10.478,1,0,7.2,51.344339,8.896179
p1125,n4740,ccgt,biomass,9.6375,1,0,7.2,50.85971,9.621277
p1126,n4741,ccgt,biomass,10.509,1,0,7.2,51.194836,9.529266
p1127,n4742,ccgt,biomass,17.952,1,0,7.2,51.306579,9.552612
p1128,n4743,ccgt,biomass,12.0465,1,0,7.2,52.390687,8.893433
p1129,n4744,ccgt,biomass,3.546,1,0,7.2,52.024,8.759
p1130,n4745,ccgt,biomass,2.0298,1,0,7.2,52.004,8.759
p1131,n4746,ccgt,biomass,14.829,1,0,7.2,51.908,8.429
p1132,n4747,ccgt,biomass,4.394,1,0,7.2,51.888,8.429
p1133,n4748,ccgt,biomass,5.994,1,0,7.2,51.668297,8.815155
p1134,n4749,ccgt,biomass,5.886,1,0,7.2,52.036,8.609
p1135,n4750,ccgt,biomass,3.15,1,0,7.2,52.016,8.609
p1136,n4751,ccgt,biomass,7.826,1,0,7.2,52.104818,8.665466
p1137,n4752,ccgt,biomass,5.876,1,0,7.2,51.994,8.952
p1138,n4753,ccgt,biomass,37.845,1,0,7.2,51.974,8.952
p1139,n4754,ccgt,biomass,20.959,1,0,7.2,51.707459,8.691559
p1140,n4755,ccgt,biomass,9.4464,1,0,7.2,52.245461,9.122772
p1141,n4756,ccgt,biomass,9.7599,1,0,7.2,52.277401,9.652863
p1142,n4757,ccgt,biomass,17.093,1,0,7.2,49.957405,10.784454
p1143,n4758,ccgt,biomass,0.803,1,0,7.2,49.987435,9.924774
p1144,n4759,ccgt,biomass,3.995,1,0,7.2,49.950336,10.081329
p1145,n4760,ccgt,biomass,117.12249,1,0,7.2,49.407399,10.80368
p1146,n4761,ccgt,biomass,6.411,1,0,7.2,51.627395,9.748993
p1147,n4762,ccgt,biomass,49.536,1,0,7.2,51.466841,9.832764
p1148,n4763,ccgt,biomass,32.439,1,0,7.2,51.980651,9.775085
p1149,n4764,ccgt,biomass,16.393,1,0,7.2,50.942854,10.393066
p1150,n4765,ccgt,biomass,19.0553,1,0,7.2,49.628504,11.023407
p1151,n4766,ccgt,biomass,26.1089,1,0,7.2,49.992733,11.026154
p1152,n4767,ccgt,biomass,28.40999,1,0,7.2,51.47454,11.017914
p1153,n4768,ccgt,biomass,20.756,1,0,7.2,52.379791,9.889069
p1154,n4769,ccgt,biomass,8.458,1,0,7.2,52.337856,10.022278
p1155,n4770,ccgt,biomass,12.5,1,0,7.2,52.198349,9.946747
p1156,n4771,ccgt,biomass,21.366,1,0,7.2,52.296,10.301
p1157,n4773,ccgt,biomass,34.4616,1,0,7.2,52.338695,10.831146
p1158,n4774,ccgt,biomass,1.84,1,0,7.2,52.198349,10.511169
p1159,n4775,ccgt,biomass,6.2785,1,0,7.2,52.268,10.453
p1160,n4777,ccgt,biomass,10.616,1,0,7.2,49.939731,10.259857
p1161,n4778,ccgt,biomass,2.776,1,0,7.2,52.315195,7.701416
p1162,n4779,ccgt,biomass,3.514,1,0,7.2,50.855376,6.730499
p1163,n4780,ccgt,biomass,17.0128,1,0,7.2,51.580483,9.394684
p1164,n4781,ccgt,biomass,4.952,1,0,7.2,50.158,8.619
p1165,n4782,ccgt,biomass,0.51,1,0,7.2,50.138,8.619
p1166,n4783,ccgt,biomass,22.0043,1,0,7.2,50.406767,11.046753
p1167,n4784,ccgt,biomass,1.5109,1,0,7.2,50.66252,8.484192
p1168,n4785,ccgt,biomass,17.1284,1,0,7.2,50.131143,10.030518
p1169,n4786,ccgt,biomass,9.343,1,0,7.2,50.816348,6.04248
p1170,n4787,ccgt,biomass,4.018,1,0,7.2,49.834,6.699
p1171,n4788,ccgt,biomass,1.586,1,0,7.2,49.814,6.699
p1172,n4789,ccgt,biomass,5.9132,1,0,7.2,52.306799,10.680084
p1173,n4790,ccgt,biomass,21.67896,1,0,7.2,51.800123,8.245239
p1174,n4791,ccgt,biomass,12.123,1,0,7.2,51.76529,9.249115
p1175,n4845,ccgt,biomass,1.92,1,0,7.2,49.283,6.699
p1176,n4847,ccgt,biomass,0.7003,1,0,7.2,49.953,7.857
p1177,n4848,ccgt,biomass,0.0825,1,0,7.2,49.933,7.857
p1178,n4852,ccgt,biomass,2.919,1,0,7.2,49.155664,9.062347
p1179,n4854,ccgt,biomass,3.134,1,0,7.2,49.927356,9.908295
p1180,n4855,ccgt,biomass,24.1943,1,0,7.2,49.979488,8.97995
p1181,n5534,ccgt,biomass,52.2855,1,0,7.2,53.563152,11.46286
p1182,n5535,ccgt,biomass,17.375,1,0,7.2,53.456985,13.981476
p1183,n5536,ccgt,biomass,18.926,1,0,7.2,53.065976,11.946259
p1184,n5537,ccgt,biomass,4.989,1,0,7.2,52.652,13.049
p1185,n5538,ccgt,biomass,6.629,1,0,7.2,52.632,13.049
p1186,n5539,ccgt,biomass,12.9068,1,0,7.2,52.593038,13.410187
p1187,n5540,ccgt,biomass,23.65,1,0,7.2,53.099,14.252
p1188,n5541,ccgt,biomass,6.581,1,0,7.2,53.079,14.252
p1189,n5542,ccgt,biomass,7.958,1,0,7.2,54.14366,12.128323
p1190,n5543,ccgt,biomass,1.72,1,0,7.2,54.077,12.273
p1191,n5544,ccgt,biomass,9.546,1,0,7.2,54.062,12.28166025
p1192,n5545,ccgt,biomass,1.023,1,0,7.2,54.062,12.26433975
p1193,n5546,ccgt,biomass,15.31,1,0,7.2,53.769,12.206
p1194,n5547,ccgt,biomass,3.494,1,0,7.2,53.749,12.206
p1195,n5549,ccgt,biomass,23.86735,1,0,7.2,54.258807,13.066864
p1196,n5550,ccgt,biomass,16.75,1,0,7.2,53.837943,13.141022
p1197,n5551,ccgt,biomass,2.711,1,0,7.2,54.123,13.601
p1198,n5552,ccgt,biomass,6.997,1,0,7.2,54.103,13.601
p1199,n5553,ccgt,biomass,8.004,1,0,7.2,53.196161,13.768616
p1200,n5554,ccgt,biomass,12.82,1,0,7.2,53.334153,12.253876
p1201,n5555,ccgt,biomass,11.846,1,0,7.2,53.550099,11.797943
p1202,n5556,ccgt,biomass,185.6924,1,0,7.2,52.733797,11.759491
p1203,n5557,ccgt,biomass,0.716,1,0,7.2,54.580817,12.54364
p1204,n5591,ccgt,biomass,16.233,1,0,7.2,53.792539,13.30307
p1205,n5592,ccgt,biomass,14.86,1,0,7.2,53.621838,13.351135
p1206,n5596,ccgt,biomass,20.26,1,0,7.2,53.574569,13.216553
p1207,n5597,ccgt,biomass,36.673,1,0,7.2,53.273426,12.396698
p1208,n5598,ccgt,biomass,1.161,1,0,7.2,53.568861,12.274475
p1209,n5599,ccgt,biomass,5.548,1,0,7.2,52.844253,13.208313
p1210,n5643,ccgt,biomass,2.88,1,0,7.2,53.520717,8.125763
p1211,n5644,ccgt,biomass,18.1894,1,0,7.2,53.108865,8.32489
p1212,n5646,ccgt,biomass,0.9695,1,0,7.2,53.839,9.382
p1213,n5648,ccgt,biomass,2.345,1,0,7.2,53.43081,7.212524
p1214,n5649,ccgt,biomass,14.618,1,0,7.2,52.793628,7.227631
p1215,n5650,ccgt,biomass,68.789,1,0,7.2,53.057723,7.375946
p1216,n5651,ccgt,biomass,36.748,1,0,7.2,53.384,7.256
p1217,n5653,ccgt,biomass,20.586,1,0,7.2,53.565,8.002
p1218,n5654,ccgt,biomass,6.83,1,0,7.2,53.545,8.002
p1219,n5655,ccgt,biomass,6.101,1,0,7.2,53.615321,8.088684
p1220,n5656,ccgt,biomass,109.53,1,0,7.2,52.918839,8.070831
p1221,n5657,ccgt,biomass,5.607,1,0,7.2,53.311,8.122
p1222,n5658,ccgt,biomass,13.993,1,0,7.2,53.291,8.122
p1223,n5659,ccgt,biomass,32.023,1,0,7.2,52.94781,8.466339
p1224,n5660,ccgt,biomass,31.706,1,0,7.2,52.591369,8.368835
p1225,n5661,ccgt,biomass,12.903,1,0,7.2,53.342353,8.392181
p1226,n5662,ccgt,biomass,4.99254,1,0,7.2,52.990817,8.878326
p1227,n5663,ccgt,biomass,31.157,1,0,7.2,52.820193,8.982697
p1228,n5664,ccgt,biomass,19.6623,1,0,7.2,53.917,9.242
p1229,n5665,ccgt,biomass,9.107,1,0,7.2,53.897,9.242
p1230,n5666,ccgt,biomass,31.975,1,0,7.2,53.054,9.234
p1231,n5667,ccgt,biomass,21.167,1,0,7.2,53.034,9.234
p1232,n5669,ccgt,biomass,0.452,1,0,7.2,53.697,9.448
p1233,n5671,ccgt,biomass,57.8992,1,0,7.2,53.415262,9.516907
p1234,n5672,ccgt,biomass,19.829,1,0,7.2,53.961742,9.569092
p1235,n5673,ccgt,biomass,105.3662,1,0,7.2,53.006521,10.395813
p1236,n5674,ccgt,biomass,21.4385,1,0,7.2,53.822,9.948
p1237,n5675,ccgt,biomass,1.39,1,0,7.2,53.802,9.948
p1238,n5676,ccgt,biomass,3.362,1,0,7.2,53.678002,9.677582
p1239,n5677,ccgt,biomass,21.7234,1,0,7.2,53.443899,9.883575
p1240,n5678,ccgt,biomass,43.757,1,0,7.2,54.315,9.76
p1241,n5679,ccgt,biomass,24.226,1,0,7.2,54.295,9.76
p1242,n5680,ccgt,biomass,3.015,1,0,7.2,53.732,9.971
p1243,n5681,ccgt,biomass,1.09965,1,0,7.2,53.712,9.971
p1244,n5682,ccgt,biomass,14.9264,1,0,7.2,53.568045,10.254364
p1245,n5683,ccgt,biomass,10.476,1,0,7.2,54.334829,10.118415
p1246,n5684,ccgt,biomass,16.016,1,0,7.2,54.249982,10.162354
p1247,n5685,ccgt,biomass,21.002,1,0,7.2,53.435719,10.458984
p1248,n5686,ccgt,biomass,37.7582,1,0,7.2,53.264392,10.441132
p1249,n5687,ccgt,biomass,27.975,1,0,7.2,53.833891,10.548248
p1250,n5688,ccgt,biomass,7.099,1,0,7.2,53.947196,10.881958
p1251,n5689,ccgt,biomass,4.284,1,0,7.2,53.882,10.757
p1252,n5690,ccgt,biomass,14.391,1,0,7.2,53.862,10.757
p1253,n5692,ccgt,biomass,5.979,1,0,7.2,52.902276,7.193298
p1254,n5693,ccgt,biomass,28.819,1,0,7.2,52.69969,7.24411
p1255,n5694,ccgt,biomass,26.379,1,0,7.2,53.467613,9.001923
p1256,n5695,ccgt,biomass,4.1955,1,0,7.2,54.752,9.407
p1257,n5696,ccgt,biomass,81.864,1,0,7.2,54.732,9.407
p1258,n5697,ccgt,biomass,31.046,1,0,7.2,53.496216,9.998932
p1259,n5710,ccgt,biomass,7.665,1,0,7.2,53.568861,9.349365
p1260,n5711,ccgt,biomass,1.195,1,0,7.2,53.618579,9.445496
p1261,n5713,ccgt,biomass,11.561,1,0,7.2,53.664985,7.518768
p1262,n5714,ccgt,biomass,13.122,1,0,7.2,54.383756,10.324402
p1263,n5654,ccgt,biomass,2.02,1,0,7.2,54.250785,8.057098
p1264,n5734,ccgt,biomass,0.624,1,0,7.2,54.922407,7.787933
p1265,n5732,ccgt,biomass,10.918,1,0,7.2,53.931837,9.327393
p1266,n5733,ccgt,biomass,2.886,1,0,7.2,52.847571,7.161713
p1267,n5734,ccgt,biomass,81.7,1,0,7.2,54.792768,9.253235
p1268,n5735,ccgt,biomass,1.537,1,0,7.2,53.721092,9.324646
p1269,n5738,ccgt,biomass,45.293,1,0,7.2,52.591369,8.815155
p1270,n5739,ccgt,biomass,9.5677,1,0,7.2,53.025522,8.592682
p1271,n6839,ccgt,biomass,3.667,1,0,7.2,51.272,6.466
p1272,n6841,ccgt,biomass,0.654,1,0,7.2,51.648,7.696
p1273,n6842,ccgt,biomass,25.555,1,0,7.2,51.628,7.696
p1274,n6845,ccgt,biomass,1.579,1,0,7.2,49.135003,8.687439
p1275,n6846,ccgt,biomass,1.403,1,0,7.2,49.315,8.648
p1276,n6847,ccgt,biomass,0.613,1,0,7.2,49.295,8.648
p1277,n6848,ccgt,biomass,2.858,1,0,7.2,52.364,9.279
p1278,n6849,ccgt,biomass,4.014,1,0,7.2,52.344,9.279
p1279,n6850,ccgt,biomass,0.726,1,0,7.2,51.817105,13.083344
p1280,n6851,ccgt,biomass,0.4,1,0,7.2,49.546,8.546
p1281,n6852,ccgt,biomass,28,1,0,7.2,49.526,8.546
p1282,n6853,ccgt,biomass,0.542,1,0,7.2,47.61638306,9.663429844
p1283,n6854,ccgt,biomass,5.023,1,0,7.2,49.771509,6.560211
p1284,n7151,ccgt,biomass,4.0514,1,0,7.2,48.80955365,9.357741096
p1285,n7261,ccgt,biomass,7.72,1,0,7.2,50.05625693,9.069206266
p1286,n7264,ccgt,biomass,2.14,1,0,7.2,53.412,7.156
p1287,n7266,ccgt,biomass,2.38,1,0,7.2,49.467,8.598
p1288,n7267,ccgt,biomass,6.888,1,0,7.2,49.447,8.598
p1289,n7268,ccgt,biomass,6.0875,1,0,7.2,49.444,7.605
p1290,n7269,ccgt,biomass,1.16,1,0,7.2,49.424,7.605
p1291,n7271,ccgt,biomass,4.676,1,0,7.2,49.083,9.123
p1292,n7272,ccgt,biomass,16.598,1,0,7.2,52.02686869,11.86080573
p1293,n7273,ccgt,biomass,0.6653,1,0,7.2,47.62718878,7.61211063
p1294,n7274,ccgt,biomass,0.414,1,0,7.2,49.98119623,8.852365902
p1295,n7275,ccgt,biomass,29.905,1,0,7.2,52.70540096,13.51945041
p1296,n7276,ccgt,biomass,10.321,1,0,7.2,47.63669112,9.802352407
p1297,n7278,ccgt,biomass,0.969,1,0,7.2,48.63849157,9.436338729
p1298,n7279,ccgt,biomass,8.9754,1,0,7.2,47.90642777,8.413851382
p1299,n7280,ccgt,biomass,14.717,1,0,7.2,47.964181,8.503418
p1300,n7281,ccgt,biomass,1.125,1,0,7.2,48.75610459,9.442251622
p1301,n7282,ccgt,biomass,3.27,1,0,7.2,50.92743082,6.807611836
p1302,n7486,ccgt,biomass,5.15,1,0,7.2,53.673121,9.275208
p1303,n7487,ccgt,biomass,3.878,1,0,7.2,50.894372,11.597443
p1304,n7489,ccgt,biomass,7.156,1,0,7.2,52.614723,12.233276
p1305,n7610,ccgt,biomass,7.851,1,0,7.2,52.704683,12.978973
p1306,n7641,ccgt,biomass,19.457,1,0,7.2,50.959292,13.128662
p1307,n7649,ccgt,biomass,7.0745,1,0,7.2,47.800242,8.878326
p1308,n7652,ccgt,biomass,1.81,1,0,7.2,49.408,7.177
p1309,n7653,ccgt,biomass,0.0053,1,0,7.2,49.388,7.177
p1310,n7672,ccgt,biomass,14.311,1,0,7.2,51.010299,10.345001
p1311,n7681,ccgt,biomass,39.332,1,0,7.2,52.792797,7.130127
p1312,n7682,ccgt,biomass,30.64414,1,0,7.2,51.567681,12.171478
p1313,n7688,ccgt,biomass,27.24,1,0,7.2,53.559073,12.553253
p1314,n7704,ccgt,biomass,0.5,1,0,7.2,50.264765,7.505035
p1315,n7711,ccgt,biomass,0.345,1,0,7.2,49.349283,6.844482
p1316,n7712,ccgt,biomass,4.475,1,0,7.2,50.306007,8.12439
p1317,n7720,ccgt,biomass,1.422,1,0,7.2,53.582,12.133
p1318,n7721,ccgt,biomass,2.183,1,0,7.2,53.562,12.133
p1319,n7723,ccgt,biomass,14.022,1,0,7.2,51.401,6.503
p1320,n7724,ccgt,biomass,7.982,1,0,7.2,51.381,6.503
p1321,n7726,ccgt,biomass,12.527,1,0,7.2,53.188756,13.94165
p1322,n7745,ccgt,biomass,8.02,1,0,7.2,49.884017,10.020905
p1323,n7756,ccgt,biomass,52.138,1,0,7.2,49.60804,10.007172
p1324,n7760,ccgt,biomass,31.143,1,0,7.2,53.625095,11.725159
p1325,n7769,ccgt,biomass,3.453,1,0,7.2,47.538,11.216
p1326,n7783,ccgt,biomass,33.41865,1,0,7.2,48.281365,10.06485
p1327,n7786,ccgt,biomass,4.81,1,0,7.2,52.503684,7.337494
p1328,n7788,ccgt,biomass,10.0958,1,0,7.2,51.825593,13.165741
p1329,n7790,ccgt,biomass,3.551,1,0,7.2,49.845,6.632
p1330,n7795,ccgt,biomass,0.02,1,0,7.2,50.993879,8.032379
p1331,n7798,ccgt,biomass,20,1,0,7.2,49.562634,8.456726
p1332,n7800,ccgt,biomass,2.919,1,0,7.2,51.76869,7.993927
p1333,n7805,ccgt,biomass,1.31,1,0,7.2,50.66339,12.906189
p1334,n7823,ccgt,biomass,0.765,1,0,7.2,49.546598,6.619263
p1335,n7850,ccgt,biomass,33.3757,1,0,7.2,48.441045,11.02066
p1336,n7852,ccgt,biomass,2.517,1,0,7.2,51.899376,8.544617
p1337,n7857,ccgt,biomass,6.365,1,0,7.2,48.370848,11.737518
p1338,n7863,ccgt,biomass,0.833,1,0,7.2,51.97473,8.644867
p1339,n7870,ccgt,biomass,41.722,1,0,7.2,52.261434,14.317932
p1340,n7872,ccgt,biomass,2.755,1,0,7.2,51.813,7.942
p1341,n7878,ccgt,biomass,0.6275,1,0,7.2,53.61695,9.615784
p1342,n7879,ccgt,biomass,27.363,1,0,7.2,53.084952,9.025269
p1343,n7884,ccgt,biomass,8.8918,1,0,7.2,52.170563,9.070587
p1344,n7888,ccgt,biomass,1.559,1,0,7.2,49.433,8.308
p1345,n7889,ccgt,biomass,2.1715,1,0,7.2,49.413,8.308
p1346,n7890,ccgt,biomass,2.298,1,0,7.2,49.832668,8.482819
p1347,n7892,ccgt,biomass,13.914,1,0,7.2,51.063839,12.626038
p1348,n7897,ccgt,biomass,3.549,1,0,7.2,51.388923,8.856354
p1349,n7901,ccgt,biomass,3.041,1,0,7.2,53.748711,13.276978
p1350,n7907,ccgt,biomass,24.46747,1,0,7.2,50.867511,12.062988
p1351,n7910,ccgt,biomass,0.863,1,0,7.2,49.782151,9.50592
p1352,n7913,ccgt,biomass,0.05,1,0,7.2,50.195364,8.756104
p1353,n7916,ccgt,biomass,53.287,1,0,7.2,51.76529,12.988586
p1354,n7933,ccgt,biomass,7.8592,1,0,7.2,50.952371,13.808441
p1355,n7934,ccgt,biomass,5.238,1,0,7.2,52.838447,13.314056
p1356,n7938,ccgt,biomass,6.94,1,0,7.2,51.76869,9.770966
p1357,n7939,ccgt,biomass,3.683,1,0,7.2,53.648708,13.274231
p1358,n7941,ccgt,biomass,32.5303,1,0,7.2,52.459357,7.969208
p1359,n7944,ccgt,biomass,10.8771,1,0,7.2,48.459263,10.453491
p1360,n7952,ccgt,biomass,10.09454,1,0,7.2,53.234811,8.32901
p1361,n7959,ccgt,biomass,22.223,1,0,7.2,48.451066,9.185944
p1362,n7967,ccgt,biomass,22.931,1,0,7.2,53.012305,12.075348
p1363,n7975,ccgt,biomass,0.016,1,0,7.2,48.867425,8.477325
p1364,n7976,ccgt,biomass,0.225,1,0,7.2,51.037076,7.546234
p1365,n7983,ccgt,biomass,14.523,1,0,7.2,50.981776,6.227875
p1366,n7984,ccgt,biomass,38.909,1,0,7.2,48.391826,12.788086
p1367,n7988,ccgt,biomass,4,1,0,7.2,52.37308413,12.9357145
p1368,n7989,ccgt,biomass,1.67,1,0,7.2,53.116284,13.930664
p1369,n7996,ccgt,biomass,1.58,1,0,7.2,50.814612,8.059845
p1370,n7998,ccgt,biomass,6.211,1,0,7.2,51.145756,9.125519
p1371,n8002,ccgt,biomass,15.4328,1,0,7.2,52.533767,7.389679
p1372,n8013,ccgt,biomass,2.875,1,0,7.2,49.22836,8.894806
p1373,n8015,ccgt,biomass,15.473,1,0,7.2,52.46605,8.374329
p1374,n8016,ccgt,biomass,1.565,1,0,7.2,50.6303,11.601562
p1375,n8028,ccgt,biomass,3.8524,1,0,7.2,51.697246,7.693176
p1376,n8043,ccgt,biomass,7.694,1,0,7.2,54.258005,10.053864
p1377,n8045,ccgt,biomass,20.3415,1,0,7.2,48.027,10.761
p1378,n8046,ccgt,biomass,34.8831,1,0,7.2,48.007,10.761
p1379,n8047,ccgt,biomass,4.593,1,0,7.2,50.771208,6.811523
p1380,n8051,ccgt,biomass,2.43,1,0,7.2,53.182173,8.419647
p1381,n8055,ccgt,biomass,3.094,1,0,7.2,51.955268,8.4375
p1382,n8060,ccgt,biomass,9.094,1,0,7.2,53.196984,8.595428
p1383,n8061,ccgt,biomass,4.586,1,0,7.2,49.561743,8.305664
p1384,n3304,ccgt,biomass,1.507,1,0,7.2,47.941187,11.979218
p1385,n3308,ccgt,biomass,0.388,1,0,7.2,48.067,11.184
p1386,n3309,ccgt,biomass,1.16,1,0,7.2,48.277709,11.355743
p1387,n3310,ccgt,biomass,0.42,1,0,7.2,48.862,11.363
p1388,n3312,ccgt,biomass,0.2,1,0,7.2,48.545705,11.778717
p1389,n3313,ccgt,biomass,0.19,1,0,7.2,48.322474,11.681213
