Nuclear,Lignite,HardCoal,NaturalGas,Oil(light),Oil(heavy),OtherFuels,Waste,hydro,Biomass,Geothermal,wind onshore,wind offshore,sun
1,1,1,1,1,1,1,1,1,1,1,0.394601434,0.825695931,0.438952016
1,1,1,1,1,1,1,1,1,1,1,0.422072262,0.79614561,0.359303756
1,1,1,1,1,1,1,1,1,1,1,0.408097849,0.783297645,0.254975755
1,1,1,1,1,1,1,1,1,1,1,0.374581752,0.786937901,0.127487877
1,1,1,1,1,1,1,1,1,1,1,0.33735414,0.73875803,0.020988637
1,1,1,1,1,1,1,1,1,1,1,0.298017714,0.677944325,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.294896668,0.610278373,0
1,1,1,1,1,1,1,1,1,1,1,0.291185154,0.593147752,0
1,1,1,1,1,1,1,1,1,1,1,0.286545761,0.573875803,0
1,1,1,1,1,1,1,1,1,1,1,0.275692394,0.561456103,0
1,1,1,1,1,1,1,1,1,1,1,0.271502882,0.472805139,0
1,1,1,1,1,1,1,1,1,1,1,0.273133699,0.477944325,0
1,1,1,1,1,1,1,1,1,1,1,0.255307184,0.403211991,0
1,1,1,1,1,1,1,1,1,1,1,0.242541825,0.423554604,0
1,1,1,1,1,1,1,1,1,1,1,0.224743428,0.411777302,0
1,1,1,1,1,1,1,1,1,1,1,0.221481794,0.364025696,0
1,1,1,1,1,1,1,1,1,1,1,0.216561226,0.374089936,0
1,1,1,1,1,1,1,1,1,1,1,0.208519612,0.354389722,0
1,1,1,1,1,1,1,1,1,1,1,0.204386335,0.360813704,0
1,1,1,1,1,1,1,1,1,1,1,0.190440039,0.380299786,0.019577332
1,1,1,1,1,1,1,1,1,1,1,0.176437509,0.476873662,0.123977709
1,1,1,1,1,1,1,1,1,1,1,0.167439899,0.487794433,0.242491134
1,1,1,1,1,1,1,1,1,1,1,0.170448475,0.525053533,0.33024535
1,1,1,1,1,1,1,1,1,1,1,0.189596513,0.561456103,0.36878483
1,1,1,1,1,1,1,1,1,1,1,0.213018417,0.535760171,0.348918
1,1,1,1,1,1,1,1,1,1,1,0.219429214,0.561456103,0.28928132
1,1,1,1,1,1,1,1,1,1,1,0.216898636,0.527623126,0.205290584
1,1,1,1,1,1,1,1,1,1,1,0.222859553,0.499143469,0.106354491
1,1,1,1,1,1,1,1,1,1,1,0.230170111,0.455246253,0.019324021
1,1,1,1,1,1,1,1,1,1,1,0.236271615,0.474946467,0
1,1,1,1,1,1,1,1,1,1,1,0.257837762,0.467237687,0
1,1,1,1,1,1,1,1,1,1,1,0.277266976,0.484796574,0
1,1,1,1,1,1,1,1,1,1,1,0.289835512,0.483083512,0
1,1,1,1,1,1,1,1,1,1,1,0.310867426,0.511563169,0
1,1,1,1,1,1,1,1,1,1,1,0.329593702,0.578158458,0
1,1,1,1,1,1,1,1,1,1,1,0.343230704,0.602997859,0
1,1,1,1,1,1,1,1,1,1,1,0.349697737,0.639614561,0
1,1,1,1,1,1,1,1,1,1,1,0.356642767,0.625267666,0
1,1,1,1,1,1,1,1,1,1,1,0.370589062,0.650749465,0
1,1,1,1,1,1,1,1,1,1,1,0.37756221,0.674518201,0
1,1,1,1,1,1,1,1,1,1,1,0.383382539,0.70235546,0
1,1,1,1,1,1,1,1,1,1,1,0.383213834,0.697002141,0
1,1,1,1,1,1,1,1,1,1,1,0.391171095,0.649892934,0
1,1,1,1,1,1,1,1,1,1,1,0.393420498,0.660599572,0.005247159
1,1,1,1,1,1,1,1,1,1,1,0.392239561,0.674304069,0.041470652
1,1,1,1,1,1,1,1,1,1,1,0.390468157,0.72012848,0.099949338
1,1,1,1,1,1,1,1,1,1,1,0.377843385,0.732119914,0.162661938
1,1,1,1,1,1,1,1,1,1,1,0.365499789,0.795503212,0.212962293
1,1,1,1,1,1,1,1,1,1,1,0.367889779,0.832334047,0.248389665
1,1,1,1,1,1,1,1,1,1,1,0.3615071,0.833832976,0.249475284
1,1,1,1,1,1,1,1,1,1,1,0.350625615,0.822698073,0.198197872
1,1,1,1,1,1,1,1,1,1,1,0.340053423,0.925695931,0.104002316
1,1,1,1,1,1,1,1,1,1,1,0.355743006,0.984582441,0.018238402
1,1,1,1,1,1,1,1,1,1,1,0.371038943,0.994004283,0
1,1,1,1,1,1,1,1,1,1,1,0.395388725,0.93875803,0
1,1,1,1,1,1,1,1,1,1,1,0.419007451,0.871734475,0
1,1,1,1,1,1,1,1,1,1,1,0.431351047,0.846038544,0
1,1,1,1,1,1,1,1,1,1,1,0.445831576,0.831905782,0
1,1,1,1,1,1,1,1,1,1,1,0.436131028,0.870663812,0
1,1,1,1,1,1,1,1,1,1,1,0.427948826,0.876659529,0
1,1,1,1,1,1,1,1,1,1,1,0.433291157,0.859100642,0
1,1,1,1,1,1,1,1,1,1,1,0.436609026,0.873875803,0
1,1,1,1,1,1,1,1,1,1,1,0.445606636,0.872805139,0
1,1,1,1,1,1,1,1,1,1,1,0.463658091,0.842826552,0
1,1,1,1,1,1,1,1,1,1,1,0.472430761,0.748608137,0
1,1,1,1,1,1,1,1,1,1,1,0.464164206,0.609207709,0
1,1,1,1,1,1,1,1,1,1,1,0.466048081,0.550321199,0
1,1,1,1,1,1,1,1,1,1,1,0.437565022,0.479443255,0.009336325
1,1,1,1,1,1,1,1,1,1,1,0.412962182,0.458458244,0.08742853
1,1,1,1,1,1,1,1,1,1,1,0.36878954,0.467237687,0.210139683
1,1,1,1,1,1,1,1,1,1,1,0.346183045,0.471520343,0.319280596
1,1,1,1,1,1,1,1,1,1,1,0.359707578,0.445610278,0.377940219
1,1,1,1,1,1,1,1,1,1,1,0.371123295,0.378372591,0.359629442
1,1,1,1,1,1,1,1,1,1,1,0.368170955,0.409850107,0.271079105
1,1,1,1,1,1,1,1,1,1,1,0.353606073,0.378586724,0.160599262
1,1,1,1,1,1,1,1,1,1,1,0.31674399,0.389293362,0.061663169
1,1,1,1,1,1,1,1,1,1,1,0.287192465,0.376445396,0.006694652
1,1,1,1,1,1,1,1,1,1,1,0.276057922,0.323768737,0
1,1,1,1,1,1,1,1,1,1,1,0.268578659,0.284796574,0
1,1,1,1,1,1,1,1,1,1,1,0.254126248,0.232762313,0
1,1,1,1,1,1,1,1,1,1,1,0.237986785,0.16509636,0
1,1,1,1,1,1,1,1,1,1,1,0.217292282,0.134047109,0
1,1,1,1,1,1,1,1,1,1,1,0.194067201,0.114132762,0
1,1,1,1,1,1,1,1,1,1,1,0.167805427,0.108137045,0
1,1,1,1,1,1,1,1,1,1,1,0.142302826,0.087152034,0
1,1,1,1,1,1,1,1,1,1,1,0.119640096,0.079014989,0
1,1,1,1,1,1,1,1,1,1,1,0.097680304,0.083940043,0
1,1,1,1,1,1,1,1,1,1,1,0.078954028,0.076231263,0
1,1,1,1,1,1,1,1,1,1,1,0.066807254,0.067880086,0
1,1,1,1,1,1,1,1,1,1,1,0.058934346,0.067237687,0
1,1,1,1,1,1,1,1,1,1,1,0.058484465,0.058029979,0
1,1,1,1,1,1,1,1,1,1,1,0.051848728,0.068736617,0.006188029
1,1,1,1,1,1,1,1,1,1,1,0.044819345,0.077301927,0.058261562
1,1,1,1,1,1,1,1,1,1,1,0.038745958,0.107922912,0.152276182
1,1,1,1,1,1,1,1,1,1,1,0.034725151,0.14882227,0.263914019
1,1,1,1,1,1,1,1,1,1,1,0.034472093,0.180513919,0.33252515
1,1,1,1,1,1,1,1,1,1,1,0.042991705,0.252248394,0.346240139
1,1,1,1,1,1,1,1,1,1,1,0.045381695,0.298929336,0.314901932
1,1,1,1,1,1,1,1,1,1,1,0.049458738,0.340471092,0.22845046
1,1,1,1,1,1,1,1,1,1,1,0.056938001,0.361456103,0.116523124
1,1,1,1,1,1,1,1,1,1,1,0.066329256,0.450321199,0.017623218
1,1,1,1,1,1,1,1,1,1,1,0.08952622,0.477301927,0
1,1,1,1,1,1,1,1,1,1,1,0.11902151,0.482441113,0
1,1,1,1,1,1,1,1,1,1,1,0.147532687,0.574304069,0
1,1,1,1,1,1,1,1,1,1,1,0.169351891,0.646680942,0
1,1,1,1,1,1,1,1,1,1,1,0.188218754,0.611777302,0
1,1,1,1,1,1,1,1,1,1,1,0.192155209,0.729764454,0
1,1,1,1,1,1,1,1,1,1,1,0.198284831,0.719057816,0
1,1,1,1,1,1,1,1,1,1,1,0.200449881,0.72248394,0
1,1,1,1,1,1,1,1,1,1,1,0.202783636,0.692505353,0
1,1,1,1,1,1,1,1,1,1,1,0.198397301,0.631049251,0
1,1,1,1,1,1,1,1,1,1,1,0.192576972,0.530406852,0
1,1,1,1,1,1,1,1,1,1,1,0.184226065,0.48993576,0
1,1,1,1,1,1,1,1,1,1,1,0.178630676,0.469807281,0
1,1,1,1,1,1,1,1,1,1,1,0.186053704,0.441541756,0
1,1,1,1,1,1,1,1,1,1,1,0.190018276,0.517558887,0.010892379
1,1,1,1,1,1,1,1,1,1,1,0.192773794,0.517558887,0.096620106
1,1,1,1,1,1,1,1,1,1,1,0.17550963,0.50620985,0.207751321
1,1,1,1,1,1,1,1,1,1,1,0.143933643,0.494646681,0.311934573
1,1,1,1,1,1,1,1,1,1,1,0.124167018,0.516702355,0.370775132
1,1,1,1,1,1,1,1,1,1,1,0.125094897,0.515203426,0.378229717
1,1,1,1,1,1,1,1,1,1,1,0.150260087,0.502783726,0.337772309
1,1,1,1,1,1,1,1,1,1,1,0.181217489,0.525910064,0.239379026
1,1,1,1,1,1,1,1,1,1,1,0.242541825,0.580728051,0.109068539
1,1,1,1,1,1,1,1,1,1,1,0.317475046,0.707922912,0.013208367
1,1,1,1,1,1,1,1,1,1,1,0.408603965,0.797002141,0
1,1,1,1,1,1,1,1,1,1,1,0.480781667,0.771520343,0
1,1,1,1,1,1,1,1,1,1,1,0.522226908,0.7875803,0
1,1,1,1,1,1,1,1,1,1,1,0.511710952,0.786937901,0
1,1,1,1,1,1,1,1,1,1,1,0.493293969,0.71627409,0
1,1,1,1,1,1,1,1,1,1,1,0.486489526,0.710278373,0
1,1,1,1,1,1,1,1,1,1,1,0.47631098,0.670877944,0
1,1,1,1,1,1,1,1,1,1,1,0.423815549,0.665738758,0
1,1,1,1,1,1,1,1,1,1,1,0.378490089,0.648179872,0
1,1,1,1,1,1,1,1,1,1,1,0.318402924,0.500214133,0
1,1,1,1,1,1,1,1,1,1,1,0.285505413,0.388436831,0
1,1,1,1,1,1,1,1,1,1,1,0.265935611,0.447751606,0
1,1,1,1,1,1,1,1,1,1,1,0.252354843,0.455674518,0
1,1,1,1,1,1,1,1,1,1,1,0.255026009,0.407066381,0
1,1,1,1,1,1,1,1,1,1,1,0.241501476,0.356531049,0.009553449
1,1,1,1,1,1,1,1,1,1,1,0.236355968,0.333190578,0.067453137
1,1,1,1,1,1,1,1,1,1,1,0.204077042,0.395289079,0.128464935
1,1,1,1,1,1,1,1,1,1,1,0.190721215,0.403211991,0.159694579
1,1,1,1,1,1,1,1,1,1,1,0.187543934,0.362526767,0.173047695
1,1,1,1,1,1,1,1,1,1,1,0.204245747,0.384796574,0.146884273
1,1,1,1,1,1,1,1,1,1,1,0.213805708,0.314775161,0.117391619
1,1,1,1,1,1,1,1,1,1,1,0.233319275,0.232119914,0.07346023
1,1,1,1,1,1,1,1,1,1,1,0.23804302,0.283083512,0.032785699
1,1,1,1,1,1,1,1,1,1,1,0.241220301,0.327623126,0.005391909
1,1,1,1,1,1,1,1,1,1,1,0.259974694,0.311777302,0
1,1,1,1,1,1,1,1,1,1,1,0.271896527,0.342184154,0
1,1,1,1,1,1,1,1,1,1,1,0.287895403,0.357601713,0
1,1,1,1,1,1,1,1,1,1,1,0.282721777,0.366167024,0
1,1,1,1,1,1,1,1,1,1,1,0.28075355,0.372591006,0
1,1,1,1,1,1,1,1,1,1,1,0.262308449,0.385010707,0
1,1,1,1,1,1,1,1,1,1,1,0.249824265,0.448179872,0
1,1,1,1,1,1,1,1,1,1,1,0.224687192,0.515417559,0
1,1,1,1,1,1,1,1,1,1,1,0.207872909,0.546466809,0
1,1,1,1,1,1,1,1,1,1,1,0.187825109,0.634689507,0
1,1,1,1,1,1,1,1,1,1,1,0.175903276,0.530406852,0
1,1,1,1,1,1,1,1,1,1,1,0.159538872,0.451605996,0
1,1,1,1,1,1,1,1,1,1,1,0.150485027,0.374946467,0
1,1,1,1,1,1,1,1,1,1,1,0.137944608,0.379657388,0
1,1,1,1,1,1,1,1,1,1,1,0.123407845,0.284582441,0.004993848
1,1,1,1,1,1,1,1,1,1,1,0.110164488,0.215631692,0.059274806
1,1,1,1,1,1,1,1,1,1,1,0.077998032,0.167880086,0.148114641
1,1,1,1,1,1,1,1,1,1,1,0.045466048,0.179657388,0.233697619
1,1,1,1,1,1,1,1,1,1,1,0.032560101,0.144325482,0.277411884
1,1,1,1,1,1,1,1,1,1,1,0.033206804,0.113062099,0.273901715
1,1,1,1,1,1,1,1,1,1,1,0.033994095,0.109635974,0.22884852
1,1,1,1,1,1,1,1,1,1,1,0.034275271,0.093147752,0.155279728
1,1,1,1,1,1,1,1,1,1,1,0.032335161,0.083083512,0.069081566
1,1,1,1,1,1,1,1,1,1,1,0.034500211,0.075802998,0.007671709
1,1,1,1,1,1,1,1,1,1,1,0.04248559,0.052890792,0
1,1,1,1,1,1,1,1,1,1,1,0.047771686,0.03640257,0
1,1,1,1,1,1,1,1,1,1,1,0.053310839,0.036830835,0
1,1,1,1,1,1,1,1,1,1,1,0.058849993,0.03875803,0
1,1,1,1,1,1,1,1,1,1,1,0.06264586,0.053319058,0
1,1,1,1,1,1,1,1,1,1,1,0.070350063,0.108137045,0
1,1,1,1,1,1,1,1,1,1,1,0.083930831,0.200214133,0
1,1,1,1,1,1,1,1,1,1,1,0.091775622,0.256745182,0
1,1,1,1,1,1,1,1,1,1,1,0.096105722,0.279229122,0
1,1,1,1,1,1,1,1,1,1,1,0.099507943,0.317987152,0
1,1,1,1,1,1,1,1,1,1,1,0.107240264,0.353319058,0
1,1,1,1,1,1,1,1,1,1,1,0.117306341,0.361884368,0
1,1,1,1,1,1,1,1,1,1,1,0.116181639,0.363383298,0
1,1,1,1,1,1,1,1,1,1,1,0.113819767,0.361456103,0
1,1,1,1,1,1,1,1,1,1,1,0.124841839,0.389293362,0.003184483
1,1,1,1,1,1,1,1,1,1,1,0.128047237,0.392291221,0.039516538
1,1,1,1,1,1,1,1,1,1,1,0.127035006,0.402569593,0.102699573
1,1,1,1,1,1,1,1,1,1,1,0.108477436,0.407708779,0.16182963
1,1,1,1,1,1,1,1,1,1,1,0.0943062,0.435117773,0.195085764
1,1,1,1,1,1,1,1,1,1,1,0.090594686,0.377087794,0.193457335
1,1,1,1,1,1,1,1,1,1,1,0.090763391,0.340471092,0.158500398
1,1,1,1,1,1,1,1,1,1,1,0.104119218,0.353533191,0.09535355
1,1,1,1,1,1,1,1,1,1,1,0.112807535,0.387366167,0.035680683
1,1,1,1,1,1,1,1,1,1,1,0.128412765,0.387152034,0.002677861
1,1,1,1,1,1,1,1,1,1,1,0.157430058,0.4124197,0
1,1,1,1,1,1,1,1,1,1,1,0.174778574,0.434689507,0
1,1,1,1,1,1,1,1,1,1,1,0.169745536,0.452248394,0
1,1,1,1,1,1,1,1,1,1,1,0.162097568,0.411563169,0
1,1,1,1,1,1,1,1,1,1,1,0.160663574,0.368094218,0
1,1,1,1,1,1,1,1,1,1,1,0.159651343,0.30235546,0
1,1,1,1,1,1,1,1,1,1,1,0.150934908,0.253961456,0
1,1,1,1,1,1,1,1,1,1,1,0.135582736,0.23640257,0
1,1,1,1,1,1,1,1,1,1,1,0.123379727,0.177944325,0
1,1,1,1,1,1,1,1,1,1,1,0.115197526,0.139828694,0
1,1,1,1,1,1,1,1,1,1,1,0.115478701,0.096573876,0
1,1,1,1,1,1,1,1,1,1,1,0.109545902,0.081798715,0
1,1,1,1,1,1,1,1,1,1,1,0.106087446,0.084368308,0
1,1,1,1,1,1,1,1,1,1,1,0.104428511,0.071092077,0
1,1,1,1,1,1,1,1,1,1,1,0.108477436,0.078800857,0.003835854
1,1,1,1,1,1,1,1,1,1,1,0.102263461,0.080728051,0.037091988
1,1,1,1,1,1,1,1,1,1,1,0.088626459,0.052248394,0.085040168
1,1,1,1,1,1,1,1,1,1,1,0.071277942,0.047109208,0.121697908
1,1,1,1,1,1,1,1,1,1,1,0.058287642,0.040685225,0.132735037
1,1,1,1,1,1,1,1,1,1,1,0.051342612,0.020985011,0.117753492
1,1,1,1,1,1,1,1,1,1,1,0.04532546,0.02012848,0.089093146
1,1,1,1,1,1,1,1,1,1,1,0.043244763,0.018843683,0.055113266
1,1,1,1,1,1,1,1,1,1,1,0.045719106,0.023554604,0.019649707
1,1,1,1,1,1,1,1,1,1,1,0.045634753,0.024625268,0.001375118
1,1,1,1,1,1,1,1,1,1,1,0.048390271,0.030620985,0
1,1,1,1,1,1,1,1,1,1,1,0.05125826,0.023554604,0
1,1,1,1,1,1,1,1,1,1,1,0.041895122,0.01627409,0
1,1,1,1,1,1,1,1,1,1,1,0.032447631,0.025910064,0
1,1,1,1,1,1,1,1,1,1,1,0.025840011,0.038543897,0
1,1,1,1,1,1,1,1,1,1,1,0.020244623,0.06359743,0
1,1,1,1,1,1,1,1,1,1,1,0.013805708,0.071092077,0
1,1,1,1,1,1,1,1,1,1,1,0.009925489,0.072805139,0
1,1,1,1,1,1,1,1,1,1,1,0.007479263,0.086937901,0
1,1,1,1,1,1,1,1,1,1,1,0.00672009,0.111349036,0
1,1,1,1,1,1,1,1,1,1,1,0.007113735,0.164882227,0
1,1,1,1,1,1,1,1,1,1,1,0.010769014,0.247965739,0
1,1,1,1,1,1,1,1,1,1,1,0.017489104,0.346895075,0
1,1,1,1,1,1,1,1,1,1,1,0.029354703,0.460385439,0
1,1,1,1,1,1,1,1,1,1,1,0.049374385,0.567023555,0.001773178
1,1,1,1,1,1,1,1,1,1,1,0.066301139,0.694004283,0.02040964
1,1,1,1,1,1,1,1,1,1,1,0.077773092,0.801927195,0.054751393
1,1,1,1,1,1,1,1,1,1,1,0.095290314,0.854817987,0.084026923
1,1,1,1,1,1,1,1,1,1,1,0.123211022,0.761456103,0.101360643
1,1,1,1,1,1,1,1,1,1,1,0.150934908,0.774732334,0.105449808
1,1,1,1,1,1,1,1,1,1,1,0.172697877,0.72633833,0.093580372
1,1,1,1,1,1,1,1,1,1,1,0.187656404,0.764453961,0.06419628
1,1,1,1,1,1,1,1,1,1,1,0.209841136,0.779014989,0.025620612
1,1,1,1,1,1,1,1,1,1,1,0.242879235,0.744753747,0.002098864
1,1,1,1,1,1,1,1,1,1,1,0.289104457,0.575374732,0
1,1,1,1,1,1,1,1,1,1,1,0.308168143,0.465310493,0
1,1,1,1,1,1,1,1,1,1,1,0.339378603,0.42012848,0
1,1,1,1,1,1,1,1,1,1,1,0.368761423,0.418843683,0
1,1,1,1,1,1,1,1,1,1,1,0.381976662,0.414561028,0
1,1,1,1,1,1,1,1,1,1,1,0.376128216,0.401713062,0
1,1,1,1,1,1,1,1,1,1,1,0.385519471,0.350535332,0
1,1,1,1,1,1,1,1,1,1,1,0.391986504,0.42248394,0
1,1,1,1,1,1,1,1,1,1,1,0.396513426,0.556745182,0
1,1,1,1,1,1,1,1,1,1,1,0.398088008,0.721199143,0
1,1,1,1,1,1,1,1,1,1,1,0.397891185,0.783083512,0
1,1,1,1,1,1,1,1,1,1,1,0.406157739,0.762740899,0
1,1,1,1,1,1,1,1,1,1,1,0.4314354,0.77987152,0
1,1,1,1,1,1,1,1,1,1,1,0.456544355,0.825481799,0
1,1,1,1,1,1,1,1,1,1,1,0.479797554,0.756316916,0.001736991
1,1,1,1,1,1,1,1,1,1,1,0.515169408,0.72869379,0.018491713
1,1,1,1,1,1,1,1,1,1,1,0.557092647,0.752890792,0.050517478
1,1,1,1,1,1,1,1,1,1,1,0.610712779,0.772376874,0.078019831
1,1,1,1,1,1,1,1,1,1,1,0.667903838,0.75503212,0.087609467
1,1,1,1,1,1,1,1,1,1,1,0.731083931,0.746680942,0.078924513
1,1,1,1,1,1,1,1,1,1,1,0.761647687,0.749892934,0.067706449
1,1,1,1,1,1,1,1,1,1,1,0.774075636,0.734047109,0.050372729
1,1,1,1,1,1,1,1,1,1,1,0.802811753,0.736188437,0.026561482
1,1,1,1,1,1,1,1,1,1,1,0.836046675,0.743040685,0.002750235
1,1,1,1,1,1,1,1,1,1,1,0.829888936,0.744325482,0
1,1,1,1,1,1,1,1,1,1,1,0.807872909,0.750107066,0
1,1,1,1,1,1,1,1,1,1,1,0.767664839,0.757173448,0
1,1,1,1,1,1,1,1,1,1,1,0.751553494,0.756959315,0
1,1,1,1,1,1,1,1,1,1,1,0.751834669,0.754175589,0
1,1,1,1,1,1,1,1,1,1,1,0.730999578,0.752034261,0
1,1,1,1,1,1,1,1,1,1,1,0.723070434,0.808351178,0
1,1,1,1,1,1,1,1,1,1,1,0.696893013,0.820556745,0
1,1,1,1,1,1,1,1,1,1,1,0.680697315,0.83640257,0
1,1,1,1,1,1,1,1,1,1,1,0.653057782,0.885438972,0
1,1,1,1,1,1,1,1,1,1,1,0.63793055,0.944539615,0
1,1,1,1,1,1,1,1,1,1,1,0.639392661,0.940471092,0
1,1,1,1,1,1,1,1,1,1,1,0.619260509,0.862526767,0
1,1,1,1,1,1,1,1,1,1,1,0.61344018,0.859743041,0
1,1,1,1,1,1,1,1,1,1,1,0.607591733,0.798501071,0.002786423
1,1,1,1,1,1,1,1,1,1,1,0.590411922,0.819271949,0.037272925
1,1,1,1,1,1,1,1,1,1,1,0.599325179,0.813276231,0.088622711
1,1,1,1,1,1,1,1,1,1,1,0.590974272,0.817987152,0.114532822
1,1,1,1,1,1,1,1,1,1,1,0.587965697,0.869807281,0.118947673
1,1,1,1,1,1,1,1,1,1,1,0.562322508,0.850107066,0.109249475
1,1,1,1,1,1,1,1,1,1,1,0.518824687,0.870663812,0.092350004
1,1,1,1,1,1,1,1,1,1,1,0.461155631,0.899785867,0.065245712
1,1,1,1,1,1,1,1,1,1,1,0.422184732,0.883511777,0.026489108
1,1,1,1,1,1,1,1,1,1,1,0.390861802,0.871948608,0.001809365
1,1,1,1,1,1,1,1,1,1,1,0.387684521,0.909850107,0
1,1,1,1,1,1,1,1,1,1,1,0.375256572,0.829978587,0
1,1,1,1,1,1,1,1,1,1,1,0.375144102,0.885224839,0
1,1,1,1,1,1,1,1,1,1,1,0.376071981,0.876445396,0
1,1,1,1,1,1,1,1,1,1,1,0.379755377,0.874946467,0
1,1,1,1,1,1,1,1,1,1,1,0.381948545,0.866595289,0
1,1,1,1,1,1,1,1,1,1,1,0.366708843,0.90856531,0
1,1,1,1,1,1,1,1,1,1,1,0.374328694,0.859528908,0
1,1,1,1,1,1,1,1,1,1,1,0.360522986,0.891006424,0
1,1,1,1,1,1,1,1,1,1,1,0.354871362,0.906638116,0
1,1,1,1,1,1,1,1,1,1,1,0.343202587,0.897430407,0
1,1,1,1,1,1,1,1,1,1,1,0.327231829,0.812205567,0
1,1,1,1,1,1,1,1,1,1,1,0.307043442,0.723982869,0
1,1,1,1,1,1,1,1,1,1,1,0.291972445,0.572591006,0
1,1,1,1,1,1,1,1,1,1,1,0.25648812,0.484796574,0.001556054
1,1,1,1,1,1,1,1,1,1,1,0.224209194,0.39764454,0.028226098
1,1,1,1,1,1,1,1,1,1,1,0.190271334,0.270449679,0.06969675
1,1,1,1,1,1,1,1,1,1,1,0.140868832,0.266167024,0.092820439
1,1,1,1,1,1,1,1,1,1,1,0.107043442,0.226124197,0.105232684
1,1,1,1,1,1,1,1,1,1,1,0.088007873,0.2124197,0.103061446
1,1,1,1,1,1,1,1,1,1,1,0.098383242,0.247965739,0.083882174
1,1,1,1,1,1,1,1,1,1,1,0.102516519,0.313276231,0.059347181
1,1,1,1,1,1,1,1,1,1,1,0.102853929,0.334047109,0.023738872
1,1,1,1,1,1,1,1,1,1,1,0.121467735,0.415203426,0.001736991
1,1,1,1,1,1,1,1,1,1,1,0.132152397,0.562098501,0
1,1,1,1,1,1,1,1,1,1,1,0.138310136,0.671520343,0
1,1,1,1,1,1,1,1,1,1,1,0.153212428,0.671520343,0
1,1,1,1,1,1,1,1,1,1,1,0.158639111,0.743040685,0
1,1,1,1,1,1,1,1,1,1,1,0.17278223,0.845396146,0
1,1,1,1,1,1,1,1,1,1,1,0.182482778,0.869807281,0
1,1,1,1,1,1,1,1,1,1,1,0.204976803,0.848394004,0
1,1,1,1,1,1,1,1,1,1,1,0.221200619,0.82012848,0
1,1,1,1,1,1,1,1,1,1,1,0.232616336,0.76745182,0
1,1,1,1,1,1,1,1,1,1,1,0.233741038,0.745610278,0
1,1,1,1,1,1,1,1,1,1,1,0.242316885,0.744753747,0
1,1,1,1,1,1,1,1,1,1,1,0.240573598,0.730835118,0
1,1,1,1,1,1,1,1,1,1,1,0.230282581,0.754603854,0
1,1,1,1,1,1,1,1,1,1,1,0.217404752,0.73254818,0
1,1,1,1,1,1,1,1,1,1,1,0.203627162,0.711349036,0.001049432
1,1,1,1,1,1,1,1,1,1,1,0.189484043,0.676231263,0.030180213
1,1,1,1,1,1,1,1,1,1,1,0.16639955,0.60856531,0.10367663
1,1,1,1,1,1,1,1,1,1,1,0.149107268,0.530835118,0.185134255
1,1,1,1,1,1,1,1,1,1,1,0.136482497,0.492505353,0.250886589
1,1,1,1,1,1,1,1,1,1,1,0.149585266,0.486937901,0.271296229
1,1,1,1,1,1,1,1,1,1,1,0.166680725,0.415203426,0.247955417
1,1,1,1,1,1,1,1,1,1,1,0.162322508,0.43490364,0.172432511
1,1,1,1,1,1,1,1,1,1,1,0.153296781,0.489507495,0.070384309
1,1,1,1,1,1,1,1,1,1,1,0.159482637,0.588865096,0.005826156
1,1,1,1,1,1,1,1,1,1,1,0.171685646,0.576445396,0
1,1,1,1,1,1,1,1,1,1,1,0.172360467,0.524411135,0
1,1,1,1,1,1,1,1,1,1,1,0.161057219,0.413062099,0
1,1,1,1,1,1,1,1,1,1,1,0.14806692,0.352034261,0
1,1,1,1,1,1,1,1,1,1,1,0.120539857,0.270235546,0
1,1,1,1,1,1,1,1,1,1,1,0.101448053,0.217773019,0
1,1,1,1,1,1,1,1,1,1,1,0.096668073,0.164668094,0
1,1,1,1,1,1,1,1,1,1,1,0.102066639,0.20385439,0
1,1,1,1,1,1,1,1,1,1,1,0.112610713,0.304925054,0
1,1,1,1,1,1,1,1,1,1,1,0.13940672,0.398286938,0
1,1,1,1,1,1,1,1,1,1,1,0.167468016,0.619700214,0
1,1,1,1,1,1,1,1,1,1,1,0.18917475,0.775588865,0
1,1,1,1,1,1,1,1,1,1,1,0.212399831,0.726980728,0
1,1,1,1,1,1,1,1,1,1,1,0.255672712,0.658458244,0
1,1,1,1,1,1,1,1,1,1,1,0.284830592,0.66745182,0.002207426
1,1,1,1,1,1,1,1,1,1,1,0.304597216,0.678800857,0.04982992
1,1,1,1,1,1,1,1,1,1,1,0.318065514,0.692933619,0.146884273
1,1,1,1,1,1,1,1,1,1,1,0.320877267,0.632762313,0.235145111
1,1,1,1,1,1,1,1,1,1,1,0.353128075,0.548608137,0.276181516
1,1,1,1,1,1,1,1,1,1,1,0.389821454,0.392719486,0.263045524
1,1,1,1,1,1,1,1,1,1,1,0.404048925,0.310492505,0.217123833
1,1,1,1,1,1,1,1,1,1,1,0.403795867,0.307922912,0.146269089
1,1,1,1,1,1,1,1,1,1,1,0.393814143,0.317773019,0.06097561
1,1,1,1,1,1,1,1,1,1,1,0.390243217,0.312205567,0.005391909
1,1,1,1,1,1,1,1,1,1,1,0.38689723,0.292933619,0
1,1,1,1,1,1,1,1,1,1,1,0.380486433,0.237259101,0
1,1,1,1,1,1,1,1,1,1,1,0.348488683,0.201070664,0
1,1,1,1,1,1,1,1,1,1,1,0.310726838,0.164025696,0
